   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	 marker	   RESP
        787.600	 -0.076	  0.166	  0.990	  2.332	 72.000	  9.890	 37.860
        787.667	 -0.067	  0.145	  0.992	  2.332	 72.000	  9.890	 37.910
        787.733	 -0.070	  0.166	  0.992	  2.329	 72.000	  9.880	 37.950
        787.800	 -0.029	  0.166	  0.989	  2.332	 72.000	  9.890	 38.030
        787.867	 -0.091	  0.186	  0.990	  2.330	 72.000	  9.890	 38.110
        787.933	  0.331	  0.311	  0.990	  2.329	 72.000	  9.890	 38.220
        788.000	 -0.076	  0.228	  0.990	  2.332	 72.000	  9.890	 38.260
        788.067	 -0.033	  0.166	  0.989	  2.329	 72.000	  9.880	 38.270
        788.133	  0.039	  0.166	  0.992	  2.330	 80.000	  9.890	 38.260
        788.200	  0.206	  0.207	  0.989	  2.329	 80.000	  9.880	 38.260
        788.267	  0.051	  0.145	  0.990	  2.330	 80.000	  9.890	 38.240
        788.333	 -0.058	  0.207	  0.990	  2.329	 80.000	  9.890	 38.220
        788.400	 -0.045	  0.145	  0.989	  2.329	 80.000	  9.890	 38.160
        788.467	 -0.049	  0.186	  0.989	  2.329	 80.000	  9.880	 38.060
        788.533	 -0.046	  0.207	  0.989	  2.329	 80.000	  9.880	 37.960
        788.600	 -0.007	  0.145	  0.989	  2.329	 80.000	  9.880	 37.900
        788.667	 -0.065	  0.145	  0.989	  2.329	 80.000	  9.880	 37.840
        788.733	  0.385	  0.394	  0.992	  2.329	 80.000	  9.880	 37.810
        788.800	 -0.037	  0.186	  0.990	  2.329	 80.000	  9.880	 37.760
        788.867	 -0.006	  0.186	  0.990	  2.329	 80.000	  9.880	 37.710
        788.933	  0.069	  0.166	  0.990	  2.329	 77.000	  9.880	 37.660
        789.000	  0.233	  0.186	  0.990	  2.329	 77.000	  9.880	 37.610
        789.067	  0.049	  0.166	  0.989	  2.329	 77.000	  9.880	 37.550
        789.133	 -0.046	  0.166	  0.992	  2.329	 77.000	  9.890	 37.490
        789.200	 -0.037	  0.207	  0.990	  2.329	 77.000	  9.880	 37.400
        789.267	 -0.042	  0.166	  0.989	  2.329	 77.000	  9.880	 37.270
        789.333	 -0.048	  0.186	  0.990	  2.329	 77.000	  9.880	 37.170
        789.400	 -0.024	  0.166	  0.992	  2.329	 77.000	  9.880	 37.110
        789.467	 -0.010	  0.166	  0.990	  2.329	 77.000	  9.880	 37.060
        789.533	 -0.070	  0.166	  0.990	  2.329	 77.000	  9.880	 37.030
        789.600	  0.426	  0.435	  0.989	  2.329	 77.000	  9.890	 36.980
        789.667	 -0.027	  0.186	  0.989	  2.329	 77.000	  9.880	 36.930
        789.733	  0.001	  0.186	  0.992	  2.329	 77.000	  9.880	 36.900
        789.800	  0.096	  0.207	  0.992	  2.328	 72.000	  9.880	 36.870
        789.867	  0.232	  0.166	  0.990	  2.328	 72.000	  9.880	 36.850
        789.933	  0.003	  0.104	  0.989	  2.327	 72.000	  9.880	 36.830
        790.000	 -0.051	  0.166	  0.989	  2.327	 72.000	  9.880	 36.810
        790.067	 -0.043	  0.166	  0.989	  2.328	 72.000	  9.880	 36.780
        790.133	 -0.052	  0.207	  0.990	  2.329	 72.000	  9.880	 36.700
        790.200	 -0.062	  0.166	  0.989	  2.327	 72.000	  9.880	 36.650
        790.267	 -0.062	  0.166	  0.992	  2.328	 72.000	  9.880	 36.630
        790.333	 -0.062	  0.145	  0.989	  2.327	 72.000	  9.880	 36.640
        790.400	 -0.025	  0.166	  0.990	  2.327	 72.000	  9.880	 36.640
        790.467	 -0.045	  0.166	  0.989	  2.327	 72.000	  9.880	 36.650
        790.533	  0.009	  0.249	  0.990	  2.327	 72.000	  9.880	 36.650
        790.600	  0.323	  0.352	  0.990	  2.327	 72.000	  9.880	 36.660
        790.667	 -0.040	  0.145	  0.990	  2.327	 72.000	  9.880	 36.680
        790.733	  0.003	  0.207	  0.992	  2.327	 72.000	  9.880	 36.690
        790.800	  0.130	  0.166	  0.992	  2.327	 63.000	  9.880	 36.700
        790.867	  0.199	  0.186	  0.992	  2.327	 63.000	  9.880	 36.710
        790.933	 -0.035	  0.186	  0.989	  2.327	 63.000	  9.880	 36.740
        791.000	 -0.053	  0.186	  0.989	  2.327	 63.000	  9.880	 36.760
        791.067	 -0.050	  0.166	  0.990	  2.327	 63.000	  9.880	 36.750
        791.133	 -0.064	  0.186	  0.990	  2.327	 63.000	  9.880	 36.750
        791.200	 -0.071	  0.145	  0.990	  2.327	 63.000	  9.880	 36.800
        791.267	 -0.071	  0.166	  0.989	  2.327	 63.000	  9.880	 36.890
        791.333	 -0.029	  0.290	  0.989	  2.327	 63.000	  9.880	 37.010
        791.400	 -0.072	  0.207	  0.990	  2.327	 63.000	  9.880	 37.110
        791.467	  0.058	  0.394	  0.992	  2.327	 63.000	  9.880	 37.230
        791.533	  0.184	  0.269	  0.990	  2.327	 63.000	  9.880	 37.330
        791.600	 -0.072	  0.207	  0.992	  2.327	 63.000	  9.880	 37.440
        791.667	 -0.027	  0.145	  0.992	  2.327	 67.000	  9.880	 37.560
        791.733	  0.101	  0.166	  0.989	  2.327	 67.000	  9.880	 37.680
        791.800	  0.132	  0.228	  0.989	  2.327	 67.000	  9.880	 37.790
        791.867	 -0.103	  0.124	  0.989	  2.327	 67.000	  9.880	 37.900
        791.933	 -0.122	  0.166	  0.989	  2.327	 67.000	  9.880	 38.000
        792.000	 -0.118	  0.207	  0.989	  2.327	 67.000	  9.880	 38.040
        792.067	 -0.132	  0.166	  0.989	  2.327	 67.000	  9.880	 38.090
        792.133	 -0.092	  0.207	  0.989	  2.327	 67.000	  9.880	 38.160
        792.200	 -0.163	  0.166	  0.989	  2.327	 67.000	  9.880	 38.230
        792.267	  0.250	  0.373	  0.989	  2.327	 67.000	  9.880	 38.280
        792.333	 -0.154	  0.228	  0.989	  2.327	 67.000	  9.880	 38.260
        792.400	 -0.120	  0.145	  0.989	  2.327	 67.000	  9.880	 38.240
        792.467	 -0.057	  0.186	  0.989	  2.327	 79.000	  9.880	 38.200
        792.533	  0.106	  0.166	  0.990	  2.327	 79.000	  9.880	 38.170
        792.600	 -0.027	  0.166	  0.989	  2.327	 79.000	  9.880	 38.140
        792.667	 -0.161	  0.166	  0.989	  2.327	 79.000	  9.880	 38.120
        792.733	 -0.152	  0.186	  0.989	  2.327	 79.000	  9.880	 38.070
        792.800	 -0.157	  0.166	  0.989	  2.327	 79.000	  9.880	 37.960
        792.867	 -0.165	  0.186	  0.989	  2.327	 79.000	  9.880	 37.880
        792.933	 -0.112	  0.186	  0.989	  2.327	 79.000	  9.880	 37.810
        793.000	 -0.169	  0.228	  0.989	  2.324	 79.000	  9.880	 37.760
        793.067	  0.265	  0.435	  0.989	  2.325	 79.000	  9.880	 37.740
        793.133	 -0.139	  0.249	  0.989	  2.324	 79.000	  9.880	 37.700
        793.200	 -0.121	  0.145	  0.989	  2.325	 79.000	  9.880	 37.670
        793.267	 -0.059	  0.145	  0.989	  2.324	 77.000	  9.880	 37.620
        793.333	  0.103	  0.145	  0.989	  2.324	 77.000	  9.880	 37.580
        793.400	  0.010	  0.186	  0.989	  2.325	 77.000	  9.880	 37.540
        793.467	 -0.143	  0.186	  0.989	  2.324	 77.000	  9.880	 37.490
        793.533	 -0.134	  0.186	  0.989	  2.324	 77.000	  9.880	 37.420
        793.600	 -0.130	  0.166	  0.989	  2.324	 77.000	  9.880	 37.290
        793.667	 -0.138	  0.207	  0.989	  2.324	 77.000	  9.880	 37.170
        793.733	 -0.090	  0.207	  0.989	  2.324	 77.000	  9.880	 37.090
        793.800	 -0.125	  0.166	  0.989	  2.324	 77.000	  9.880	 37.010
        793.867	 -0.047	  0.269	  0.989	  2.324	 77.000	  9.880	 36.980
        793.933	  0.232	  0.269	  0.989	  2.325	 77.000	  9.880	 36.930
        794.000	 -0.111	  0.186	  0.989	  2.324	 77.000	  9.880	 36.880
        794.067	 -0.064	  0.166	  0.989	  2.324	 77.000	  9.880	 36.850
        794.133	  0.066	  0.166	  0.989	  2.324	 75.000	  9.880	 36.820
        794.200	  0.102	  0.166	  0.989	  2.324	 75.000	  9.880	 36.820
        794.267	 -0.117	  0.166	  0.989	  2.324	 75.000	  9.880	 36.800
        794.333	 -0.123	  0.207	  0.989	  2.324	 75.000	  9.880	 36.790
        794.400	 -0.115	  0.228	  0.989	  2.324	 75.000	  9.880	 36.740
        794.467	 -0.122	  0.186	  0.989	  2.324	 75.000	  9.880	 36.670
        794.533	 -0.107	  0.207	  0.989	  2.324	 75.000	  9.880	 36.640
        794.600	 -0.072	  0.207	  0.989	  2.324	 75.000	  9.880	 36.640
        794.667	 -0.132	  0.228	  0.989	  2.324	 75.000	  9.880	 36.640
        794.733	  0.324	  0.477	  0.989	  2.324	 75.000	  9.880	 36.650
        794.800	 -0.100	  0.166	  0.989	  2.324	 75.000	  9.880	 36.650
        794.867	 -0.076	  0.186	  0.989	  2.324	 75.000	  9.880	 36.660
        794.933	  0.001	  0.166	  0.989	  2.324	 75.000	  9.880	 36.690
        795.000	  0.162	  0.207	  0.989	  2.324	 75.000	  9.880	 36.720
        795.067	 -0.033	  0.186	  0.989	  2.324	 75.000	  9.880	 36.780
        795.133	 -0.116	  0.186	  0.989	  2.324	 75.000	  9.880	 36.850
        795.200	 -0.106	  0.145	  0.989	  2.324	 75.000	  9.880	 36.920
        795.267	 -0.110	  0.186	  0.989	  2.324	 75.000	  9.880	 36.970
        795.333	 -0.087	  0.228	  0.989	  2.324	 75.000	  9.880	 37.060
        795.400	 -0.083	  0.166	  0.989	  2.323	 75.000	  9.880	 37.170
        795.467	  0.201	  0.394	  0.989	  2.324	 75.000	  9.880	 37.290
        795.533	  0.209	  0.477	  0.989	  2.324	 75.000	  9.880	 37.400
        795.600	 -0.096	  0.145	  0.989	  2.324	 75.000	  9.880	 37.490
        795.667	 -0.058	  0.145	  0.989	  2.324	 85.000	  9.880	 37.580
        795.733	  0.050	  0.228	  0.989	  2.324	 85.000	  9.880	 37.690
        795.800	  0.158	  0.186	  0.989	  2.323	 85.000	  9.880	 37.920
        795.867	 -0.070	  0.166	  0.989	  2.322	 85.000	  9.880	 37.930
        795.933	 -0.109	  0.186	  0.989	  2.322	 85.000	  9.880	 38.030
        796.000	 -0.091	  0.166	  0.989	  2.324	 85.000	  9.880	 38.090
        796.067	 -0.081	  0.186	  0.989	  2.323	 85.000	  9.880	 38.120
        796.133	 -0.068	  0.186	  0.989	  2.322	 85.000	  9.880	 38.170
        796.200	 -0.120	  0.207	  0.989	  2.322	 85.000	  9.880	 38.250
        796.267	  0.297	  0.394	  0.989	  2.322	 85.000	  9.880	 38.340
        796.333	 -0.089	  0.186	  0.989	  2.322	 85.000	  9.880	 38.400
        796.400	 -0.058	  0.186	  0.989	  2.322	 85.000	  9.880	 38.410
        796.467	  0.033	  0.145	  0.989	  2.322	 76.000	  9.880	 38.390
        796.533	  0.170	  0.186	  0.989	  2.322	 76.000	  9.880	 38.370
        796.600	 -0.042	  0.145	  0.989	  2.322	 76.000	  9.880	 38.350
        796.667	 -0.100	  0.166	  0.989	  2.323	 76.000	  9.880	 38.330
        796.733	 -0.085	  0.207	  0.989	  2.322	 76.000	  9.880	 38.270
        796.800	 -0.095	  0.166	  0.989	  2.322	 76.000	  9.880	 38.180
        796.867	 -0.055	  0.145	  0.989	  2.322	 76.000	  9.880	 38.110
        796.933	 -0.092	  0.166	  0.989	  2.322	 76.000	  9.880	 38.040
        797.000	 -0.006	  0.311	  0.989	  2.322	 76.000	  9.880	 38.010
        797.067	  0.242	  0.331	  0.989	  2.322	 76.000	  9.880	 37.980
        797.133	 -0.069	  0.145	  0.989	  2.322	 76.000	  9.880	 37.940
        797.200	 -0.023	  0.186	  0.989	  2.322	 76.000	  9.880	 37.890
        797.267	  0.110	  0.166	  0.989	  2.322	 80.000	  9.880	 37.860
        797.333	  0.127	  0.166	  0.989	  2.322	 80.000	  9.880	 37.820
        797.400	 -0.081	  0.145	  0.989	  2.322	 80.000	  9.880	 37.770
        797.467	 -0.090	  0.145	  0.989	  2.323	 80.000	  9.880	 37.700
        797.533	 -0.085	  0.166	  0.989	  2.322	 80.000	  9.880	 37.570
        797.600	 -0.098	  0.186	  0.989	  2.322	 80.000	  9.880	 37.450
        797.667	 -0.096	  0.228	  0.989	  2.322	 80.000	  9.880	 37.340
        797.733	 -0.044	  0.207	  0.989	  2.322	 80.000	  9.880	 37.250
        797.800	 -0.105	  0.186	  0.989	  2.322	 80.000	  9.880	 37.200
        797.867	  0.354	  0.456	  0.989	  2.322	 80.000	  9.880	 37.160
        797.933	 -0.082	  0.186	  0.989	  2.322	 80.000	  9.880	 37.100
        798.000	 -0.062	  0.166	  0.989	  2.323	 80.000	  9.880	 37.050
        798.067	  0.000	  0.166	  0.989	  2.324	 73.000	  9.880	 37.000
        798.133	  0.159	  0.186	  0.989	  2.324	 73.000	  9.880	 36.950
        798.200	  0.028	  0.186	  0.989	  2.324	 73.000	  9.880	 36.920
        798.267	 -0.101	  0.186	  0.989	  2.324	 73.000	  9.880	 36.900
        798.333	 -0.092	  0.249	  0.989	  2.324	 73.000	  9.880	 36.860
        798.400	 -0.093	  0.145	  0.989	  2.324	 73.000	  9.880	 36.780
        798.467	 -0.104	  0.228	  0.989	  2.327	 73.000	  9.880	 36.730
        798.533	 -0.106	  0.186	  0.989	  2.327	 73.000	  9.880	 36.700
        798.600	 -0.102	  0.186	  0.989	  2.327	 73.000	  9.880	 36.690
        798.667	 -0.098	  0.166	  0.989	  2.327	 73.000	  9.880	 36.700
        798.733	 -0.050	  0.186	  0.989	  2.327	 73.000	  9.880	 36.700
        798.800	 -0.094	  0.186	  0.989	  2.329	 73.000	  9.880	 36.700
        798.867	  0.249	  0.373	  0.989	  2.329	 73.000	  9.880	 36.710
        798.933	  0.023	  0.249	  0.989	  2.329	 73.000	  9.880	 36.730
        799.000	 -0.062	  0.186	  0.989	  2.329	 73.000	  9.880	 36.740
        799.067	 -0.011	  0.207	  0.989	  2.329	 61.000	  9.880	 36.750
        799.133	  0.131	  0.166	  0.989	  2.329	 61.000	  9.880	 36.750
        799.200	  0.116	  0.145	  0.989	  2.329	 61.000	  9.880	 36.760
        799.267	 -0.081	  0.207	  0.989	  2.329	 61.000	  9.880	 36.760
        799.333	 -0.081	  0.124	  0.989	  2.329	 61.000	  9.880	 36.750
        799.400	 -0.082	  0.166	  0.989	  2.329	 61.000	  9.880	 36.710
        799.467	 -0.095	  0.145	  0.989	  2.329	 61.000	  9.880	 36.690
        799.533	 -0.099	  0.145	  0.989	  2.329	 61.000	  9.880	 36.690
        799.600	 -0.099	  0.166	  0.989	  2.329	 61.000	  9.880	 36.720
        799.667	 -0.093	  0.228	  0.989	  2.329	 61.000	  9.880	 36.790
        799.733	 -0.045	  0.228	  0.989	  2.329	 61.000	  9.880	 36.850
        799.800	 -0.102	  0.166	  0.989	  2.329	 61.000	  9.880	 36.930
        799.867	  0.338	  0.497	  0.989	  2.329	 61.000	  9.880	 37.030
        799.933	 -0.078	  0.249	  0.989	  2.329	 61.000	  9.880	 37.170
        800.000	 -0.045	  0.207	  0.989	  2.329	 61.000	  9.880	 37.300
        800.067	  0.023	  0.186	  0.989	  2.329	 63.000	  9.880	 37.440
        800.133	  0.191	  0.228	  0.989	  2.329	 63.000	  9.880	 37.550
        800.200	  0.064	  0.228	  0.989	  2.329	 63.000	  9.880	 37.680
        800.267	 -0.073	  0.124	  0.989	  2.329	 63.000	  9.880	 37.800
        800.333	 -0.062	  0.186	  0.988	  2.329	 63.000	  9.880	 37.890
        800.400	 -0.064	  0.228	  0.989	  2.329	 63.000	  9.880	 37.940
        800.467	 -0.068	  0.166	  0.989	  2.329	 63.000	  9.880	 38.010
        800.533	 -0.018	  0.186	  0.989	  2.329	 63.000	  9.880	 38.110
        800.600	 -0.081	  0.166	  0.989	  2.329	 63.000	  9.880	 38.230
        800.667	  0.332	  0.394	  0.989	  2.327	 63.000	  9.880	 38.340
        800.733	 -0.062	  0.269	  0.989	  2.328	 63.000	  9.880	 38.400
        800.800	 -0.024	  0.186	  0.989	  2.329	 63.000	  9.880	 38.490
        800.867	  0.041	  0.166	  0.989	  2.328	 63.000	  9.880	 38.540
        800.933	  0.203	  0.145	  0.989	  2.327	 63.000	  9.860	 38.570
        801.000	  0.072	  0.124	  0.989	  2.327	 63.000	  9.880	 38.560
        801.067	 -0.056	  0.145	  0.989	  2.328	 76.000	  9.880	 38.530
        801.133	 -0.042	  0.124	  0.989	  2.327	 76.000	  9.860	 38.480
        801.200	 -0.046	  0.186	  0.989	  2.327	 76.000	  9.880	 38.380
        801.267	 -0.034	  0.186	  0.989	  2.327	 76.000	  9.880	 38.290
        801.333	 -0.020	  0.145	  0.988	  2.327	 76.000	  9.880	 38.220
        801.400	 -0.073	  0.207	  0.988	  2.327	 76.000	  9.860	 38.160
        801.467	  0.375	  0.414	  0.988	  2.327	 76.000	  9.880	 38.130
        801.533	 -0.036	  0.207	  0.989	  2.327	 76.000	  9.880	 38.080
        801.600	 -0.003	  0.186	  0.989	  2.327	 76.000	  9.880	 38.020
        801.667	  0.087	  0.186	  0.987	  2.327	 76.000	  9.860	 37.970
        801.733	  0.224	  0.186	  0.989	  2.327	 76.000	  9.860	 37.930
        801.800	  0.004	  0.186	  0.989	  2.327	 76.000	  9.880	 37.880
        801.867	 -0.054	  0.186	  0.989	  2.327	 79.000	  9.860	 37.840
        801.933	 -0.042	  0.145	  0.989	  2.327	 79.000	  9.860	 37.750
        802.000	 -0.053	  0.166	  0.989	  2.327	 79.000	  9.860	 37.630
        802.067	 -0.061	  0.186	  0.989	  2.327	 79.000	  9.860	 37.540
        802.133	 -0.057	  0.166	  0.989	  2.327	 79.000	  9.860	 37.450
        802.200	 -0.007	  0.145	  0.989	  2.327	 79.000	  9.860	 37.390
        802.267	 -0.065	  0.207	  0.989	  2.327	 79.000	  9.880	 37.330
        802.333	  0.390	  0.435	  0.989	  2.327	 79.000	  9.860	 37.270
        802.400	 -0.042	  0.186	  0.988	  2.327	 79.000	  9.860	 37.220
        802.467	 -0.021	  0.166	  0.989	  2.327	 79.000	  9.860	 37.170
        802.533	  0.041	  0.166	  0.989	  2.327	 70.000	  9.880	 37.120
        802.600	  0.199	  0.166	  0.989	  2.327	 70.000	  9.880	 37.090
        802.667	  0.078	  0.124	  0.989	  2.327	 70.000	  9.880	 37.060
        802.733	 -0.058	  0.166	  0.989	  2.327	 70.000	  9.880	 37.020
        802.800	 -0.051	  0.145	  0.989	  2.327	 70.000	  9.860	 36.980
        802.867	 -0.056	  0.145	  0.989	  2.327	 70.000	  9.860	 36.900
        802.933	 -0.069	  0.207	  0.989	  2.327	 70.000	  9.860	 36.830
        803.000	 -0.071	  0.228	  0.989	  2.327	 70.000	  9.860	 36.780
        803.067	 -0.070	  0.186	  0.989	  2.327	 70.000	  9.880	 36.770
        803.133	 -0.030	  0.207	  0.989	  2.327	 70.000	  9.860	 36.770
        803.200	 -0.054	  0.186	  0.989	  2.327	 70.000	  9.860	 36.760
        803.267	 -0.007	  0.290	  0.989	  2.327	 70.000	  9.860	 36.760
        803.333	  0.320	  0.456	  0.989	  2.327	 70.000	  9.880	 36.770
        803.400	 -0.046	  0.228	  0.989	  2.327	 70.000	  9.880	 36.780
        803.467	 -0.006	  0.186	  0.989	  2.327	 70.000	  9.880	 36.800
        803.533	  0.113	  0.186	  0.989	  2.327	 64.000	  9.860	 36.800
        803.600	  0.173	  0.186	  0.989	  2.327	 64.000	  9.860	 36.810
        803.667	 -0.062	  0.207	  0.989	  2.327	 64.000	  9.860	 36.810
        803.733	 -0.083	  0.186	  0.989	  2.327	 64.000	  9.860	 36.810
        803.800	 -0.082	  0.166	  0.989	  2.327	 64.000	  9.860	 36.800
        803.867	 -0.101	  0.207	  0.989	  2.327	 64.000	  9.880	 36.790
        803.933	 -0.107	  0.207	  0.989	  2.327	 64.000	  9.860	 36.820
        804.000	 -0.108	  0.207	  0.989	  2.327	 64.000	  9.860	 36.890
        804.067	 -0.059	  0.186	  0.989	  2.327	 64.000	  9.860	 36.990
        804.133	 -0.119	  0.228	  0.989	  2.327	 64.000	  9.860	 37.080
        804.200	  0.303	  0.435	  0.989	  2.327	 64.000	  9.860	 37.180
        804.267	 -0.100	  0.186	  0.989	  2.327	 64.000	  9.860	 37.290
        804.333	 -0.076	  0.145	  0.989	  2.327	 64.000	  9.860	 37.410
        804.400	 -0.017	  0.207	  0.989	  2.327	 68.000	  9.860	 37.510
        804.467	  0.147	  0.145	  0.989	  2.327	 68.000	  9.860	 37.620
        804.533	  0.051	  0.186	  0.989	  2.325	 68.000	  9.860	 37.740
        804.600	 -0.105	  0.145	  0.989	  2.327	 68.000	  9.860	 37.840
        804.667	 -0.099	  0.228	  0.987	  2.324	 68.000	  9.860	 37.930
        804.733	 -0.096	  0.186	  0.989	  2.324	 68.000	  9.860	 37.960
        804.800	 -0.105	  0.186	  0.989	  2.324	 68.000	  9.860	 38.020
        804.867	 -0.059	  0.249	  0.989	  2.327	 68.000	  9.860	 38.100
        804.933	 -0.099	  0.186	  0.989	  2.324	 68.000	  9.860	 38.190
        805.000	  0.091	  0.352	  0.989	  2.324	 68.000	  9.860	 38.290
        805.067	  0.100	  0.228	  0.989	  2.324	 68.000	  9.860	 38.360
        805.133	 -0.072	  0.186	  0.988	  2.324	 68.000	  9.860	 38.430
        805.200	 -0.022	  0.186	  0.988	  2.324	 75.000	  9.860	 38.480
        805.267	  0.121	  0.166	  0.987	  2.324	 75.000	  9.860	 38.520
        805.333	  0.120	  0.166	  0.987	  2.324	 75.000	  9.860	 38.550
        805.400	 -0.080	  0.186	  0.987	  2.324	 75.000	  9.860	 38.560
        805.467	 -0.080	  0.207	  0.988	  2.324	 75.000	  9.860	 38.530
        805.533	 -0.073	  0.166	  0.989	  2.324	 75.000	  9.860	 38.430
        805.600	 -0.086	  0.207	  0.989	  2.324	 75.000	  9.860	 38.330
        805.667	 -0.055	  0.186	  0.989	  2.324	 75.000	  9.860	 38.250
        805.733	 -0.058	  0.186	  0.989	  2.324	 75.000	  9.860	 38.200
        805.800	 -0.097	  0.207	  0.988	  2.324	 75.000	  9.860	 38.160
        805.867	  0.358	  0.373	  0.989	  2.324	 75.000	  9.860	 38.120
        805.933	 -0.060	  0.186	  0.987	  2.324	 75.000	  9.860	 38.030
        806.000	 -0.019	  0.228	  0.987	  2.322	 75.000	  9.860	 37.970
        806.067	  0.094	  0.166	  0.987	  2.324	 75.000	  9.860	 37.920
        806.133	  0.188	  0.186	  0.989	  2.324	 75.000	  9.860	 37.880
        806.200	 -0.050	  0.145	  0.989	  2.324	 75.000	  9.860	 37.810
        806.267	 -0.068	  0.145	  0.989	  2.324	 75.000	  9.860	 37.750
        806.333	 -0.059	  0.186	  0.989	  2.323	 75.000	  9.860	 37.640
        806.400	 -0.070	  0.290	  0.989	  2.322	 75.000	  9.860	 37.530
        806.467	 -0.075	  0.186	  0.989	  2.322	 75.000	  9.860	 37.430
        806.533	 -0.074	  0.166	  0.989	  2.322	 75.000	  9.860	 37.330
        806.600	 -0.059	  0.186	  0.989	  2.322	 75.000	  9.860	 37.320
        806.667	 -0.022	  0.166	  0.989	  2.322	 75.000	  9.860	 37.280
        806.733	 -0.079	  0.145	  0.989	  2.322	 75.000	  9.860	 37.230
        806.800	  0.396	  0.394	  0.989	  2.322	 75.000	  9.860	 37.200
        806.867	 -0.038	  0.207	  0.989	  2.322	 75.000	  9.860	 37.150
        806.933	 -0.008	  0.145	  0.989	  2.322	 75.000	  9.860	 37.120
        807.000	  0.077	  0.186	  0.989	  2.322	 65.000	  9.860	 37.090
        807.067	  0.232	  0.166	  0.989	  2.322	 65.000	  9.860	 37.060
        807.133	  0.027	  0.166	  0.989	  2.322	 65.000	  9.860	 37.020
        807.200	 -0.050	  0.166	  0.989	  2.322	 65.000	  9.860	 36.990
        807.267	 -0.041	  0.145	  0.989	  2.322	 65.000	  9.860	 36.950
        807.333	 -0.050	  0.145	  0.989	  2.322	 65.000	  9.860	 36.860
        807.400	 -0.059	  0.186	  0.989	  2.322	 65.000	  9.860	 36.800
        807.467	 -0.061	  0.228	  0.989	  2.322	 65.000	  9.860	 36.770
        807.533	 -0.061	  0.124	  0.989	  2.322	 65.000	  9.860	 36.770
        807.600	 -0.059	  0.249	  0.989	  2.322	 65.000	  9.860	 36.770
        807.667	 -0.058	  0.124	  0.988	  2.322	 65.000	  9.860	 36.770
        807.733	 -0.034	  0.186	  0.989	  2.322	 65.000	  9.860	 36.770
        807.800	 -0.026	  0.166	  0.989	  2.322	 65.000	  9.860	 36.780
        807.867	 -0.071	  0.186	  0.988	  2.322	 65.000	  9.860	 36.800
        807.933	  0.413	  0.414	  0.987	  2.322	 65.000	  9.860	 36.810
        808.000	 -0.036	  0.145	  0.989	  2.322	 65.000	  9.860	 36.820
        808.067	  0.000	  0.207	  0.987	  2.322	 65.000	  9.860	 36.830
        808.133	  0.103	  0.186	  0.988	  2.322	 55.000	  9.860	 36.830
        808.200	  0.228	  0.207	  0.987	  2.322	 55.000	  9.860	 36.830
        808.267	 -0.003	  0.166	  0.989	  2.322	 55.000	  9.860	 36.840
        808.333	 -0.051	  0.186	  0.987	  2.322	 55.000	  9.860	 36.830
        808.400	 -0.044	  0.166	  0.987	  2.322	 55.000	  9.860	 36.790
        808.467	 -0.058	  0.124	  0.987	  2.322	 55.000	  9.860	 36.750
        808.533	 -0.066	  0.228	  0.987	  2.322	 55.000	  9.860	 36.730
        808.600	 -0.070	  0.186	  0.987	  2.322	 55.000	  9.860	 36.720
        808.667	 -0.072	  0.207	  0.987	  2.322	 55.000	  9.860	 36.730
        808.733	 -0.072	  0.186	  0.987	  2.322	 55.000	  9.860	 36.750
        808.800	 -0.073	  0.166	  0.987	  2.322	 55.000	  9.860	 36.780
        808.867	 -0.028	  0.207	  0.987	  2.320	 55.000	  9.850	 36.850
        808.933	 -0.086	  0.166	  0.988	  2.322	 55.000	  9.850	 36.930
        809.000	  0.345	  0.373	  0.987	  2.320	 55.000	  9.860	 37.030
        809.067	 -0.074	  0.269	  0.987	  2.320	 55.000	  9.860	 37.160
        809.133	 -0.045	  0.166	  0.987	  2.320	 55.000	  9.860	 37.270
        809.200	  0.011	  0.166	  0.987	  2.319	 56.000	  9.860	 37.390
        809.267	  0.178	  0.207	  0.987	  2.320	 56.000	  9.860	 37.510
        809.333	  0.091	  0.166	  0.987	  2.320	 56.000	  9.850	 37.630
        809.400	 -0.083	  0.228	  0.987	  2.320	 56.000	  9.860	 37.740
        809.467	 -0.080	  0.166	  0.987	  2.319	 56.000	  9.860	 37.840
        809.533	 -0.091	  0.166	  0.987	  2.319	 56.000	  9.860	 37.880
        809.600	 -0.096	  0.145	  0.987	  2.319	 56.000	  9.850	 37.940
        809.667	 -0.082	  0.145	  0.987	  2.319	 56.000	  9.860	 38.000
        809.733	 -0.061	  0.166	  0.987	  2.319	 56.000	  9.850	 38.110
        809.800	 -0.120	  0.186	  0.987	  2.319	 56.000	  9.860	 38.190
        809.867	  0.290	  0.394	  0.987	  2.319	 56.000	  9.850	 38.310
        809.933	 -0.087	  0.186	  0.987	  2.319	 56.000	  9.860	 38.320
        810.000	 -0.057	  0.228	  0.987	  2.319	 56.000	  9.860	 38.400
        810.067	  0.030	  0.166	  0.987	  2.319	 72.000	  9.850	 38.490
        810.133	  0.183	  0.145	  0.987	  2.319	 72.000	  9.860	 38.550
        810.200	 -0.026	  0.166	  0.987	  2.319	 72.000	  9.860	 38.570
        810.267	 -0.110	  0.166	  0.987	  2.319	 72.000	  9.860	 38.560
        810.333	 -0.098	  0.166	  0.987	  2.319	 72.000	  9.860	 38.500
