   Elapsed time	    ECG	    EMG	oot GSR	and GSR	     HR	 marker	   RESP
        776.645	 -0.061	  0.145	  1.807	  5.007	 75.000	 10.020	 37.830
        776.710	 -0.116	  0.186	  1.807	  5.007	 75.000	 10.020	 37.850
        776.774	  0.317	  0.539	  1.807	  5.004	 75.000	 10.020	 37.850
        776.839	 -0.068	  0.228	  1.806	  5.004	 75.000	 10.020	 37.850
        776.903	 -0.025	  0.207	  1.805	  5.004	 75.000	 10.020	 37.840
        776.968	  0.093	  0.186	  1.805	  5.004	 81.000	 10.020	 37.830
        777.032	  0.223	  0.249	  1.805	  5.002	 81.000	 10.020	 37.810
        777.097	 -0.020	  0.186	  1.805	  5.002	 81.000	 10.020	 37.800
        777.161	 -0.061	  0.186	  1.805	  5.002	 81.000	 10.020	 37.780
        777.226	 -0.052	  0.207	  1.805	  5.000	 81.000	 10.020	 37.730
        777.290	 -0.067	  0.228	  1.803	  4.999	 81.000	 10.020	 37.650
        777.355	 -0.074	  0.166	  1.802	  4.999	 81.000	 10.020	 37.580
        777.419	 -0.031	  0.186	  1.802	  4.999	 81.000	 10.020	 37.520
        777.484	 -0.077	  0.207	  1.802	  4.999	 81.000	 10.020	 37.450
        777.548	  0.343	  0.559	  1.802	  4.998	 81.000	 10.020	 37.430
        777.613	 -0.056	  0.311	  1.802	  4.997	 81.000	 10.020	 37.360
        777.677	 -0.038	  0.249	  1.800	  4.997	 81.000	 10.020	 37.310
        777.742	  0.031	  0.269	  1.800	  4.995	 74.000	 10.020	 37.260
        777.806	  0.210	  0.228	  1.800	  4.994	 74.000	 10.020	 37.210
        777.871	  0.110	  0.186	  1.800	  4.994	 74.000	 10.020	 37.160
        777.935	 -0.053	  0.228	  1.800	  4.994	 74.000	 10.020	 37.120
        778.000	 -0.052	  0.207	  1.800	  4.994	 74.000	 10.020	 37.080
        778.065	 -0.059	  0.207	  1.798	  4.992	 74.000	 10.020	 37.000
        778.129	 -0.076	  0.290	  1.797	  4.992	 74.000	 10.020	 36.940
        778.194	 -0.080	  0.207	  1.797	  4.992	 74.000	 10.020	 36.910
        778.258	 -0.064	  0.249	  1.797	  4.992	 74.000	 10.020	 36.890
        778.323	 -0.056	  0.145	  1.797	  4.990	 74.000	 10.020	 36.870
        778.387	 -0.085	  0.249	  1.797	  4.992	 74.000	 10.020	 36.880
        778.452	  0.344	  0.539	  1.795	  4.989	 74.000	 10.020	 36.870
        778.516	 -0.067	  0.228	  1.795	  4.989	 74.000	 10.020	 36.870
        778.581	 -0.026	  0.207	  1.795	  4.989	 74.000	 10.020	 36.870
        778.645	  0.098	  0.207	  1.795	  4.987	 68.000	 10.020	 36.860
        778.710	  0.211	  0.166	  1.795	  4.987	 68.000	 10.020	 36.860
        778.774	 -0.038	  0.186	  1.793	  4.987	 68.000	 10.020	 36.850
        778.839	 -0.076	  0.249	  1.792	  4.984	 68.000	 10.020	 36.850
        778.903	 -0.079	  0.166	  1.792	  4.984	 68.000	 10.020	 36.860
        778.968	 -0.098	  0.207	  1.792	  4.984	 68.000	 10.020	 36.870
        779.032	 -0.109	  0.228	  1.792	  4.984	 68.000	 10.020	 36.870
        779.097	 -0.114	  0.186	  1.791	  4.984	 68.000	 10.020	 36.860
        779.161	 -0.107	  0.186	  1.790	  4.982	 68.000	 10.020	 36.830
        779.226	 -0.081	  0.186	  1.790	  4.982	 68.000	 10.020	 36.820
        779.290	 -0.138	  0.186	  1.790	  4.982	 68.000	 10.020	 36.820
        779.355	  0.304	  0.477	  1.790	  4.982	 68.000	 10.020	 36.830
        779.419	 -0.093	  0.228	  1.790	  4.982	 68.000	 10.020	 36.890
        779.484	 -0.052	  0.166	  1.788	  4.980	 68.000	 10.020	 36.960
        779.548	  0.169	  0.166	  1.787	  4.979	 65.000	 10.020	 37.050
        779.613	  0.190	  0.166	  1.787	  4.979	 65.000	 10.020	 37.160
        779.677	 -0.020	  0.124	  1.787	  4.979	 65.000	 10.020	 37.260
        779.742	 -0.085	  0.186	  1.787	  4.978	 65.000	 10.020	 37.340
        779.806	 -0.077	  0.145	  1.787	  4.977	 65.000	 10.020	 37.410
        779.871	 -0.094	  0.249	  1.785	  4.977	 65.000	 10.020	 37.490
        779.935	 -0.073	  0.186	  1.785	  4.977	 65.000	 10.020	 37.490
        780.000	 -0.100	  0.207	  1.785	  4.975	 65.000	 10.020	 37.550
        780.065	  0.074	  0.394	  1.785	  4.974	 65.000	 10.020	 37.600
        780.129	  0.086	  0.394	  1.785	  4.974	 65.000	 10.020	 37.630
        780.194	 -0.077	  0.186	  1.785	  4.974	 65.000	 10.020	 37.650
        780.258	 -0.025	  0.124	  1.782	  4.974	 80.000	 10.020	 37.680
        780.323	  0.130	  0.207	  1.782	  4.973	 80.000	 10.020	 37.690
        780.387	  0.139	  0.124	  1.782	  4.972	 80.000	 10.020	 37.690
        780.452	 -0.080	  0.166	  1.782	  4.972	 80.000	 10.020	 37.700
        780.516	 -0.085	  0.249	  1.781	  4.972	 80.000	 10.020	 37.710
        780.581	 -0.084	  0.249	  1.780	  4.970	 80.000	 10.020	 37.700
        780.645	 -0.097	  0.166	  1.780	  4.969	 80.000	 10.020	 37.670
        780.710	 -0.093	  0.186	  1.780	  4.969	 80.000	 10.010	 37.640
        780.774	 -0.052	  0.290	  1.780	  4.969	 80.000	 10.020	 37.580
        780.839	 -0.106	  0.269	  1.780	  4.969	 80.000	 10.020	 37.530
        780.903	  0.325	  0.539	  1.778	  4.969	 80.000	 10.010	 37.510
        780.968	 -0.069	  0.186	  1.777	  4.967	 80.000	 10.020	 37.470
        781.032	 -0.043	  0.228	  1.777	  4.967	 80.000	 10.020	 37.430
        781.097	  0.044	  0.124	  1.777	  4.967	 74.000	 10.020	 37.390
        781.161	  0.221	  0.394	  1.777	  4.965	 74.000	 10.020	 37.350
        781.226	  0.026	  0.228	  1.777	  4.964	 74.000	 10.020	 37.310
        781.290	 -0.075	  0.249	  1.775	  4.964	 74.000	 10.020	 37.250
        781.355	 -0.069	  0.228	  1.775	  4.964	 74.000	 10.020	 37.170
        781.419	 -0.081	  0.166	  1.775	  4.964	 74.000	 10.020	 37.070
        781.484	 -0.094	  0.311	  1.775	  4.962	 74.000	 10.010	 37.000
        781.548	 -0.096	  0.249	  1.775	  4.962	 74.000	 10.020	 36.950
        781.613	 -0.071	  0.311	  1.775	  4.962	 74.000	 10.020	 36.920
        781.677	 -0.074	  0.124	  1.775	  4.962	 74.000	 10.010	 36.900
        781.742	 -0.029	  0.435	  1.775	  4.962	 74.000	 10.010	 36.890
        781.806	  0.276	  0.518	  1.773	  4.960	 74.000	 10.010	 36.880
        781.871	 -0.070	  0.166	  1.773	  4.959	 74.000	 10.010	 36.880
        781.935	 -0.023	  0.186	  1.773	  4.959	 74.000	 10.010	 36.880
        782.000	  0.112	  0.207	  1.773	  4.957	 68.000	 10.010	 36.870
        782.065	  0.191	  0.249	  1.773	  4.957	 68.000	 10.010	 36.870
        782.129	 -0.050	  0.249	  1.770	  4.957	 68.000	 10.010	 36.860
        782.194	 -0.073	  0.311	  1.770	  4.957	 68.000	 10.010	 36.860
        782.258	 -0.074	  0.207	  1.770	  4.954	 68.000	 10.010	 36.870
        782.323	 -0.089	  0.124	  1.770	  4.954	 68.000	 10.010	 36.880
        782.387	 -0.095	  0.186	  1.770	  4.954	 68.000	 10.010	 36.870
        782.452	 -0.093	  0.145	  1.769	  4.954	 68.000	 10.010	 36.870
        782.516	 -0.062	  0.186	  1.768	  4.953	 68.000	 10.010	 36.850
        782.581	 -0.074	  0.207	  1.768	  4.952	 68.000	 10.010	 36.840
        782.645	  0.071	  0.414	  1.768	  4.952	 68.000	 10.010	 36.840
        782.710	  0.169	  0.311	  1.768	  4.952	 68.000	 10.010	 36.830
        782.774	 -0.066	  0.145	  1.765	  4.950	 68.000	 10.010	 36.820
        782.839	  0.110	  0.186	  1.765	  4.950	 67.000	 10.010	 36.810
        782.903	  0.181	  0.228	  1.765	  4.950	 67.000	 10.010	 36.800
        782.968	  0.186	  0.186	  1.765	  4.950	 67.000	 10.010	 36.800
        783.032	 -0.053	  0.186	  1.765	  4.948	 67.000	 10.000	 36.810
        783.097	 -0.072	  0.186	  1.765	  4.947	 67.000	 10.010	 36.840
        783.161	 -0.070	  0.207	  1.763	  4.947	 67.000	 10.000	 36.920
        783.226	 -0.085	  0.186	  1.763	  4.947	 67.000	 10.000	 36.930
        783.290	 -0.053	  0.207	  1.763	  4.947	 67.000	 10.000	 37.000
        783.355	 -0.088	  0.145	  1.763	  4.947	 67.000	 10.000	 37.090
        783.419	  0.249	  0.373	  1.763	  4.945	 67.000	 10.000	 37.180
        783.484	 -0.041	  0.373	  1.761	  4.945	 67.000	 10.000	 37.270
        783.548	 -0.046	  0.166	  1.760	  4.945	 67.000	 10.000	 37.330
        783.613	  0.020	  0.228	  1.760	  4.945	 78.000	 10.000	 37.390
        783.677	  0.193	  0.145	  1.760	  4.943	 78.000	 10.000	 37.470
        783.742	  0.137	  0.186	  1.760	  4.942	 78.000	 10.000	 37.530
        783.806	 -0.051	  0.228	  1.760	  4.942	 78.000	 10.000	 37.610
        783.871	 -0.048	  0.186	  1.758	  4.942	 78.000	 10.000	 37.650
        783.935	 -0.057	  0.228	  1.758	  4.942	 78.000	 10.000	 37.690
        784.000	 -0.033	  0.228	  1.758	  4.942	 78.000	 10.000	 37.710
        784.065	 -0.085	  0.228	  1.758	  4.940	 78.000	 10.000	 37.740
        784.129	  0.292	  0.394	  1.756	  4.940	 78.000	 10.000	 37.750
        784.194	 -0.064	  0.228	  1.755	  4.940	 78.000	 10.000	 37.750
        784.258	 -0.048	  0.186	  1.755	  4.937	 78.000	 10.000	 37.760
        784.323	  0.017	  0.228	  1.755	  4.937	 85.000	 10.000	 37.770
        784.387	  0.191	  0.249	  1.755	  4.937	 85.000	 10.000	 37.760
        784.452	  0.091	  0.249	  1.755	  4.937	 85.000	 10.000	 37.770
        784.516	 -0.069	  0.228	  1.755	  4.937	 85.000	 10.000	 37.760
        784.581	 -0.065	  0.207	  1.754	  4.937	 85.000	 10.000	 37.750
        784.645	 -0.072	  0.124	  1.753	  4.935	 85.000	 10.000	 37.700
        784.710	 -0.087	  0.186	  1.753	  4.935	 85.000	 10.000	 37.640
        784.774	 -0.051	  0.269	  1.753	  4.933	 85.000	 10.000	 37.580
        784.839	 -0.098	  0.186	  1.753	  4.932	 85.000	 10.000	 37.530
        784.903	  0.308	  0.559	  1.753	  4.932	 85.000	 10.000	 37.500
        784.968	 -0.081	  0.269	  1.750	  4.932	 85.000	 10.000	 37.470
        785.032	 -0.069	  0.124	  1.750	  4.932	 85.000	 10.000	 37.420
        785.097	 -0.007	  0.249	  1.750	  4.931	 77.000	 10.000	 37.380
        785.161	  0.170	  0.166	  1.750	  4.930	 77.000	 10.000	 37.330
        785.226	  0.076	  0.207	  1.750	  4.930	 77.000	 10.000	 37.290
        785.290	 -0.091	  0.207	  1.750	  4.930	 77.000	 10.000	 37.250
        785.355	 -0.088	  0.145	  1.749	  4.930	 77.000	 10.000	 37.200
        785.419	 -0.094	  0.228	  1.748	  4.928	 77.000	 10.000	 37.120
        785.484	 -0.109	  0.186	  1.748	  4.927	 77.000	 10.000	 37.040
        785.548	 -0.114	  0.207	  1.748	  4.927	 77.000	 10.000	 37.000
        785.613	 -0.089	  0.166	  1.748	  4.927	 77.000	 10.000	 36.960
        785.677	 -0.095	  0.186	  1.748	  4.927	 77.000	 10.000	 36.930
        785.742	 -0.044	  0.331	  1.748	  4.927	 77.000	 10.000	 36.930
        785.806	  0.256	  0.477	  1.745	  4.927	 77.000	 10.000	 36.920
        785.871	 -0.086	  0.207	  1.745	  4.925	 77.000	 10.000	 36.910
        785.935	 -0.037	  0.207	  1.745	  4.925	 77.000	 10.000	 36.910
        786.000	  0.103	  0.207	  1.745	  4.923	 69.000	 10.000	 36.910
        786.065	  0.176	  0.186	  1.745	  4.923	 69.000	 10.000	 36.890
        786.129	 -0.063	  0.249	  1.745	  4.922	 69.000	 10.000	 36.890
        786.194	 -0.082	  0.311	  1.744	  4.922	 69.000	 10.000	 36.880
        786.258	 -0.080	  0.207	  1.743	  4.922	 69.000	 10.000	 36.900
        786.323	 -0.095	  0.166	  1.743	  4.922	 69.000	 10.000	 36.880
        786.387	 -0.103	  0.166	  1.743	  4.920	 69.000	 10.000	 36.870
        786.452	 -0.103	  0.207	  1.743	  4.920	 69.000	 10.000	 36.850
        786.516	 -0.065	  0.124	  1.743	  4.920	 69.000	 10.000	 36.830
        786.581	 -0.100	  0.228	  1.741	  4.920	 69.000	 10.000	 36.830
        786.645	  0.243	  0.394	  1.740	  4.920	 69.000	 10.000	 36.830
        786.710	 -0.024	  0.331	  1.740	  4.917	 69.000	 10.000	 36.820
        786.774	 -0.076	  0.166	  1.740	  4.917	 69.000	 10.000	 36.810
        786.839	 -0.018	  0.166	  1.740	  4.917	 67.000	  9.990	 36.810
        786.903	  0.152	  0.186	  1.740	  4.915	 67.000	 10.000	 36.800
        786.968	  0.124	  0.145	  1.739	  4.915	 67.000	  9.990	 36.800
        787.032	 -0.084	  0.269	  1.738	  4.915	 67.000	 10.000	 36.800
        787.097	 -0.094	  0.228	  1.738	  4.915	 67.000	 10.000	 36.830
        787.161	 -0.095	  0.186	  1.738	  4.913	 67.000	  9.990	 36.860
        787.226	 -0.110	  0.186	  1.738	  4.915	 67.000	  9.990	 36.900
        787.290	 -0.110	  0.186	  1.738	  4.912	 67.000	  9.990	 36.970
        787.355	 -0.068	  0.228	  1.738	  4.912	 67.000	  9.990	 37.060
        787.419	 -0.116	  0.207	  1.738	  4.911	 67.000	  9.990	 37.140
        787.484	  0.277	  0.559	  1.735	  4.911	 67.000	  9.990	 37.230
        787.548	 -0.084	  0.228	  1.735	  4.910	 67.000	  9.990	 37.290
        787.613	 -0.049	  0.166	  1.735	  4.910	 67.000	  9.990	 37.380
        787.677	  0.038	  0.124	  1.735	  4.910	 72.000	  9.990	 37.450
        787.742	  0.220	  0.186	  1.735	  4.908	 72.000	  9.990	 37.520
        787.806	  0.039	  0.249	  1.733	  4.907	 72.000	  9.990	 37.590
        787.871	 -0.075	  0.124	  1.733	  4.907	 72.000	  9.990	 37.630
        787.935	 -0.064	  0.166	  1.733	  4.907	 72.000	  9.990	 37.650
        788.000	 -0.077	  0.186	  1.733	  4.907	 72.000	  9.990	 37.690
        788.065	 -0.087	  0.207	  1.733	  4.907	 72.000	  9.990	 37.710
        788.129	 -0.051	  0.166	  1.733	  4.905	 72.000	  9.990	 37.720
        788.194	 -0.104	  0.207	  1.731	  4.905	 72.000	 10.000	 37.740
        788.258	  0.299	  0.477	  1.730	  4.905	 72.000	  9.990	 37.750
        788.323	 -0.074	  0.331	  1.730	  4.903	 72.000	  9.990	 37.750
        788.387	 -0.041	  0.124	  1.730	  4.903	 72.000	  9.990	 37.750
        788.452	  0.045	  0.166	  1.730	  4.902	 78.000	  9.990	 37.750
        788.516	  0.222	  0.166	  1.729	  4.902	 78.000	  9.990	 37.730
        788.581	  0.022	  0.186	  1.729	  4.902	 78.000	  9.990	 37.720
        788.645	 -0.076	  0.186	  1.728	  4.901	 78.000	  9.990	 37.700
        788.710	 -0.067	  0.249	  1.728	  4.900	 78.000	  9.990	 37.670
        788.774	 -0.079	  0.186	  1.728	  4.898	 78.000	  9.990	 37.600
        788.839	 -0.091	  0.186	  1.728	  4.900	 78.000	  9.990	 37.510
        788.903	 -0.093	  0.186	  1.728	  4.897	 78.000	  9.990	 37.450
        788.968	 -0.091	  0.269	  1.728	  4.897	 78.000	  9.990	 37.410
        789.032	 -0.052	  0.269	  1.726	  4.896	 78.000	  9.990	 37.390
        789.097	 -0.084	  0.124	  1.725	  4.897	 78.000	  9.990	 37.340
        789.161	  0.296	  0.580	  1.725	  4.896	 78.000	  9.990	 37.300
        789.226	 -0.034	  0.352	  1.725	  4.895	 78.000	  9.990	 37.250
        789.290	 -0.048	  0.166	  1.725	  4.893	 78.000	  9.990	 37.210
        789.355	  0.012	  0.290	  1.724	  4.893	 64.000	  9.990	 37.190
        789.419	  0.182	  0.228	  1.723	  4.893	 64.000	  9.970	 37.150
        789.484	  0.150	  0.186	  1.723	  4.892	 64.000	  9.990	 37.100
        789.548	 -0.054	  0.228	  1.723	  4.892	 64.000	  9.990	 37.080
        789.613	 -0.058	  0.186	  1.723	  4.892	 64.000	  9.990	 37.040
        789.677	 -0.062	  0.145	  1.723	  4.890	 64.000	  9.990	 36.980
        789.742	 -0.079	  0.166	  1.723	  4.890	 64.000	  9.990	 36.920
        789.806	 -0.086	  0.186	  1.721	  4.890	 64.000	  9.990	 36.880
        789.871	 -0.086	  0.207	  1.723	  4.888	 64.000	  9.990	 36.870
        789.935	 -0.081	  0.249	  1.721	  4.887	 64.000	  9.990	 36.860
        790.000	 -0.043	  0.207	  1.720	  4.887	 64.000	  9.970	 36.850
        790.065	 -0.102	  0.186	  1.720	  4.887	 64.000	  9.970	 36.860
        790.129	  0.352	  0.642	  1.720	  4.886	 64.000	  9.970	 36.850
        790.194	 -0.059	  0.228	  1.720	  4.885	 64.000	  9.970	 36.850
        790.258	 -0.035	  0.228	  1.720	  4.885	 64.000	  9.970	 36.830
        790.323	  0.054	  0.166	  1.718	  4.883	 63.000	  9.970	 36.830
        790.387	  0.234	  0.228	  1.718	  4.882	 63.000	  9.970	 36.820
        790.452	  0.025	  0.166	  1.718	  4.882	 63.000	  9.970	 36.820
        790.516	 -0.071	  0.228	  1.718	  4.882	 63.000	  9.970	 36.820
        790.581	 -0.071	  0.186	  1.718	  4.880	 63.000	  9.970	 36.820
        790.645	 -0.096	  0.166	  1.718	  4.880	 63.000	  9.970	 36.850
        790.710	 -0.102	  0.166	  1.718	  4.880	 63.000	  9.970	 36.850
        790.774	 -0.105	  0.207	  1.716	  4.880	 63.000	  9.970	 36.860
        790.839	 -0.110	  0.166	  1.715	  4.877	 63.000	  9.970	 36.840
        790.903	 -0.108	  0.228	  1.715	  4.877	 63.000	  9.970	 36.820
        790.968	 -0.091	  0.207	  1.715	  4.875	 63.000	  9.970	 36.800
        791.032	 -0.090	  0.186	  1.715	  4.875	 63.000	  9.970	 36.800
        791.097	  0.019	  0.456	  1.715	  4.875	 63.000	  9.970	 36.820
        791.161	  0.160	  0.373	  1.714	  4.875	 63.000	  9.970	 36.870
        791.226	 -0.079	  0.145	  1.713	  4.875	 63.000	  9.970	 36.950
        791.290	 -0.029	  0.207	  1.713	  4.875	 60.000	  9.970	 37.050
        791.355	  0.118	  0.207	  1.713	  4.873	 60.000	  9.970	 37.160
        791.419	  0.200	  0.186	  1.713	  4.872	 60.000	  9.970	 37.270
        791.484	 -0.054	  0.186	  1.713	  4.872	 60.000	  9.970	 37.370
        791.548	 -0.074	  0.186	  1.711	  4.872	 60.000	  9.970	 37.450
        791.613	 -0.072	  0.186	  1.710	  4.870	 60.000	  9.970	 37.520
        791.677	 -0.088	  0.166	  1.710	  4.870	 60.000	  9.970	 37.530
        791.742	 -0.064	  0.186	  1.710	  4.870	 60.000	  9.970	 37.580
        791.806	 -0.083	  0.269	  1.710	  4.868	 60.000	  9.970	 37.620
        791.871	  0.104	  0.435	  1.710	  4.867	 60.000	  9.970	 37.660
        791.935	  0.102	  0.414	  1.710	  4.867	 60.000	  9.970	 37.680
        792.000	 -0.055	  0.228	  1.708	  4.867	 60.000	  9.970	 37.710
        792.065	  0.000	  0.290	  1.708	  4.865	 77.000	  9.970	 37.730
        792.129	  0.159	  0.228	  1.708	  4.865	 77.000	  9.970	 37.740
        792.194	  0.172	  0.145	  1.708	  4.865	 77.000	  9.970	 37.750
        792.258	 -0.054	  0.394	  1.708	  4.863	 77.000	  9.970	 37.740
        792.323	 -0.062	  0.207	  1.708	  4.862	 77.000	  9.970	 37.740
        792.387	 -0.060	  0.269	  1.706	  4.862	 77.000	  9.970	 37.700
        792.452	 -0.077	  0.145	  1.706	  4.862	 77.000	  9.970	 37.620
        792.516	 -0.049	  0.249	  1.706	  4.862	 77.000	  9.970	 37.560
        792.581	 -0.044	  0.269	  1.705	  4.862	 77.000	  9.970	 37.500
        792.645	 -0.091	  0.166	  1.705	  4.860	 77.000	  9.970	 37.430
        792.710	  0.321	  0.580	  1.705	  4.860	 77.000	  9.970	 37.390
        792.774	 -0.069	  0.269	  1.705	  4.860	 77.000	  9.970	 37.310
        792.839	 -0.056	  0.269	  1.704	  4.858	 77.000	  9.970	 37.180
        792.903	  0.008	  0.249	  1.705	  4.858	 72.000	  9.970	 37.170
        792.968	  0.185	  0.166	  1.703	  4.858	 72.000	  9.970	 37.110
        793.032	  0.115	  0.249	  1.703	  4.856	 72.000	  9.970	 37.080
        793.097	 -0.068	  0.249	  1.703	  4.855	 72.000	  9.970	 37.040
        793.161	 -0.066	  0.228	  1.703	  4.855	 72.000	  9.970	 37.010
        793.226	 -0.071	  0.207	  1.703	  4.855	 72.000	  9.970	 36.960
        793.290	 -0.086	  0.186	  1.703	  4.855	 72.000	  9.970	 36.900
        793.355	 -0.084	  0.228	  1.700	  4.853	 72.000	  9.970	 36.870
        793.419	 -0.073	  0.166	  1.700	  4.853	 72.000	  9.970	 36.860
        793.484	 -0.043	  0.124	  1.700	  4.853	 72.000	  9.970	 36.850
        793.548	 -0.096	  0.249	  1.700	  4.853	 72.000	  9.970	 36.840
        793.613	  0.344	  0.539	  1.700	  4.850	 72.000	  9.970	 36.830
        793.677	 -0.060	  0.207	  1.700	  4.850	 72.000	  9.970	 36.820
        793.742	 -0.037	  0.228	  1.700	  4.850	 72.000	  9.970	 36.820
        793.806	  0.054	  0.269	  1.699	  4.849	 67.000	  9.970	 36.820
        793.871	  0.244	  0.166	  1.698	  4.848	 67.000	  9.970	 36.820
        793.935	 -0.001	  0.145	  1.698	  4.848	 67.000	  9.970	 36.810
        794.000	 -0.058	  0.145	  1.698	  4.848	 67.000	  9.970	 36.810
        794.065	 -0.054	  0.228	  1.698	  4.846	 67.000	  9.970	 36.810
        794.129	 -0.058	  0.166	  1.698	  4.848	 67.000	  9.970	 36.820
        794.194	 -0.071	  0.352	  1.698	  4.845	 67.000	  9.970	 36.810
        794.258	 -0.070	  0.166	  1.695	  4.845	 67.000	  9.970	 36.800
        794.323	 -0.032	  0.207	  1.695	  4.845	 67.000	  9.970	 36.800
        794.387	 -0.083	  0.186	  1.695	  4.845	 67.000	  9.970	 36.820
        794.452	  0.320	  0.497	  1.695	  4.845	 67.000	  9.970	 36.870
        794.516	 -0.046	  0.207	  1.695	  4.844	 67.000	  9.970	 36.950
        794.581	 -0.015	  0.124	  1.695	  4.843	 67.000	  9.970	 37.020
        794.645	  0.073	  0.228	  1.694	  4.843	 71.000	  9.970	 37.130
        794.710	  0.258	  0.145	  1.693	  4.840	 71.000	  9.970	 37.230
        794.774	  0.067	  0.249	  1.693	  4.840	 71.000	  9.970	 37.320
        794.839	 -0.044	  0.186	  1.693	  4.840	 71.000	  9.970	 37.400
        794.903	 -0.032	  0.166	  1.693	  4.840	 71.000	  9.970	 37.470
        794.968	 -0.049	  0.228	  1.693	  4.838	 71.000	  9.970	 37.510
        795.032	 -0.028	  0.166	  1.691	  4.838	 71.000	  9.970	 37.520
        795.097	 -0.061	  0.186	  1.690	  4.838	 71.000	  9.960	 37.560
        795.161	  0.158	  0.290	  1.690	  4.838	 71.000	  9.960	 37.600
        795.226	  0.085	  0.352	  1.690	  4.836	 71.000	  9.970	 37.620
        795.290	 -0.045	  0.186	  1.690	  4.835	 71.000	  9.960	 37.640
        795.355	  0.005	  0.249	  1.690	  4.835	 80.000	  9.970	 37.650
        795.419	  0.163	  0.186	  1.690	  4.835	 80.000	  9.960	 37.660
        795.484	  0.146	  0.186	  1.688	  4.835	 80.000	  9.960	 37.650
        795.548	 -0.070	  0.186	  1.688	  4.834	 80.000	  9.960	 37.670
        795.613	 -0.075	  0.207	  1.688	  4.833	 80.000	  9.960	 37.680
        795.677	 -0.074	  0.207	  1.688	  4.833	 80.000	  9.960	 37.700
        795.742	 -0.092	  0.166	  1.688	  4.833	 80.000	  9.970	 37.710
        795.806	 -0.088	  0.207	  1.688	  4.833	 80.000	  9.960	 37.700
        795.871	 -0.061	  0.269	  1.688	  4.830	 80.000	  9.960	 37.690
        795.935	 -0.118	  0.207	  1.685	  4.830	 80.000	  9.960	 37.680
        796.000	  0.332	  0.539	  1.685	  4.830	 80.000	  9.960	 37.680
        796.065	 -0.073	  0.145	  1.685	  4.828	 80.000	  9.960	 37.650
        796.129	 -0.038	  0.186	  1.685	  4.828	 80.000	  9.960	 37.630
        796.194	  0.068	  0.228	  1.685	  4.828	 75.000	  9.970	 37.600
        796.258	  0.222	  0.207	  1.685	  4.826	 75.000	  9.960	 37.590
        796.323	 -0.012	  0.228	  1.685	  4.825	 75.000	  9.960	 37.560
        796.387	 -0.074	  0.290	  1.685	  4.825	 75.000	  9.960	 37.530
        796.452	 -0.067	  0.145	  1.685	  4.825	 75.000	  9.960	 37.470
        796.516	 -0.080	  0.166	  1.685	  4.824	 75.000	  9.960	 37.380
        796.581	 -0.091	  0.249	  1.683	  4.823	 75.000	  9.960	 37.310
        796.645	 -0.093	  0.186	  1.683	  4.823	 75.000	  9.960	 37.250
        796.710	 -0.092	  0.228	  1.683	  4.821	 75.000	  9.960	 37.200
        796.774	 -0.080	  0.207	  1.683	  4.820	 75.000	  9.960	 37.190
        796.839	 -0.055	  0.166	  1.683	  4.820	 75.000	  9.960	 37.160
        796.903	 -0.113	  0.249	  1.683	  4.820	 75.000	  9.960	 37.110
        796.968	  0.371	  0.622	  1.682	  4.820	 75.000	  9.960	 37.080
        797.032	 -0.064	  0.207	  1.681	  4.818	 75.000	  9.950	 37.040
        797.097	 -0.025	  0.249	  1.681	  4.818	 75.000	  9.950	 37.010
        797.161	  0.086	  0.228	  1.681	  4.818	 62.000	  9.960	 36.980
        797.226	  0.246	  0.186	  1.681	  4.818	 62.000	  9.950	 36.970
        797.290	  0.008	  0.228	  1.681	  4.818	 62.000	  9.950	 36.960
        797.355	 -0.052	  0.145	  1.678	  4.815	 62.000	  9.950	 36.940
        797.419	 -0.048	  0.269	  1.678	  4.815	 62.000	  9.950	 36.920
        797.484	 -0.062	  0.290	  1.678	  4.815	 62.000	  9.950	 36.870
        797.548	 -0.072	  0.207	  1.678	  4.814	 62.000	  9.950	 36.840
        797.613	 -0.074	  0.186	  1.678	  4.813	 62.000	  9.950	 36.820
        797.677	 -0.076	  0.186	  1.678	  4.813	 62.000	  9.950	 36.810
        797.742	 -0.070	  0.166	  1.678	  4.813	 62.000	  9.950	 36.800
        797.806	 -0.030	  0.269	  1.676	  4.810	 62.000	  9.950	 36.800
        797.871	 -0.081	  0.207	  1.676	  4.810	 62.000	  9.950	 36.800
        797.935	  0.348	  0.559	  1.676	  4.810	 62.000	  9.950	 36.800
        798.000	 -0.050	  0.228	  1.676	  4.810	 62.000	  9.950	 36.770
        798.065	 -0.028	  0.166	  1.676	  4.810	 62.000	  9.950	 36.760
        798.129	  0.051	  0.207	  1.676	  4.808	 61.000	  9.950	 36.750
        798.194	  0.238	  0.186	  1.676	  4.808	 61.000	  9.950	 36.750
        798.258	  0.067	  0.207	  1.674	  4.808	 61.000	  9.950	 36.770
        798.323	 -0.066	  0.228	  1.674	  4.805	 61.000	  9.950	 36.820
        798.387	 -0.063	  0.166	  1.674	  4.805	 61.000	  9.950	 36.870
        798.452	 -0.067	  0.166	  1.673	  4.805	 61.000	  9.950	 36.900
        798.516	 -0.078	  0.228	  1.673	  4.805	 61.000	  9.950	 36.950
        798.581	 -0.065	  0.228	  1.673	  4.805	 61.000	  9.950	 37.020
        798.645	 -0.034	  0.166	  1.673	  4.803	 61.000	  9.950	 37.110
